organisation,org_acronym,org_type,project_sector,activities,status,state,lga,ward,ishrp,response_type,isrp,people_reached,month,year
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Fufore,Fufore,Yes,Humanitarian,Yes,391.0,Jun,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Demsa,Demsa,Yes,Humanitarian,Yes,16.0,Jun,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Demsa,Demsa,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Fufore,Fufore,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Fufore,Fufore,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Fufore,Fufore,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Fufore,Fufore,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Fufore,Fufore,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Fufore,Fufore,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Fufore,Fufore,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Fufore,Pariya,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Fufore,Pariya,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Fufore,Pariya,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Damare,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Damare,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Damare,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Damare,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Damare,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Damare,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Damare,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Damare,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Damare,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Damare,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Damare,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Damare,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Damare,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Damare,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Girei I,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Girei I,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Girei I,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Girei I,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Girei I,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Girei I,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Girei I,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Girei I,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Modire/ Vinikilang,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Modire/ Vinikilang,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Modire/ Vinikilang,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Modire/ Vinikilang,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Modire/ Vinikilang,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Modire/ Vinikilang,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Modire/ Vinikilang,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Modire/ Vinikilang,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Digil,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Digil,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Digil,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Kolere,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Kolere,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Kolere,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Lokuwa,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Lokuwa,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Lokuwa,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Lokuwa,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Lokuwa,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Lokuwa,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Vimtim,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Vimtim,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Gude,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Gude,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Gude,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Gude,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Gude,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Gude,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Gude,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Gude,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Gude,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Lamorde,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Lamorde,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Lamorde,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Lamorde,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Lamorde,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Mugulbu/ Yadafa,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Mugulbu/ Yadafa,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Mugulbu/ Yadafa,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Mujara,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Mujara,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Mujara,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Nassarawo,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Nassarawo,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Nassarawo,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Nassarawo,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola North,Luggere,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Adarawo,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Adarawo,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Adarawo,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Adarawo,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Adarawo,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Bole Yolde Pate,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Bole Yolde Pate,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Bole Yolde Pate,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Makama 'B',Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Makama 'B',Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Makama 'B',Yes,Humanitarian,,,Apr,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Nganzai,Gajiram,Yes,Humanitarian,No,3.0,Jun,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Mbamba,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Mbamba,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Namtari,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Namtari,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Namtari,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Namtari,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Namtari,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Namtari,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Namtari,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Namtari,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Namtari,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Namtari,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Namtari,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Namtari,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Namtari,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Ngurore,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Ngurore,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Ngurore,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Ngurore,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Ngurore,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Borno,Bama,Kumshe /Nduguno,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Borno,Bama,Kumshe /Nduguno,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Borno,Bama,Kumshe /Nduguno,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Borno,Bama,Kumshe /Nduguno,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Borno,Bama,Shehuri / Hausari / Mairi,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Borno,Bama,Shehuri / Hausari / Mairi,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Borno,Bama,Shehuri / Hausari / Mairi,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Borno,Bama,Shehuri / Hausari / Mairi,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Chibok Garu,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Chibok Garu,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Chibok Garu,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Chibok Garu,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Chibok Garu,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Chibok Garu,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Chibok Likama,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Chibok Likama,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Chibok Likama,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Chibok Wuntaku,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Kautikari,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Kautikari,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Korongilim,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Korongilim,Yes,Humanitarian,,,Apr,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Mbalala,Yes,Humanitarian,,,Apr,2019
