org_acronym,organisation,org_type,operation_type,project_sector,activities,status,state,state_pcode,lga,lga_pcode,ishrp,response_type,month,year
CPWEI,Child Protection and Women Empowerment Initiative,NNGO,Reporting,PRO,"Provide explosive ordinance risk education to people (IDPs, returnees, host community members, Government officials, service providers and humanitarian workers)",Completed,Yobe,NGA036,Gujba,NG036007,Yes,Humanitarian,Feb,2023
CPWEI,Child Protection and Women Empowerment Initiative,NNGO,Reporting,PRO,"Provide explosive ordinance risk education to people (IDPs, returnees, host community members, Government officials, service providers and humanitarian workers)",Completed,Yobe,NGA036,Geidam,NG036006,Yes,Humanitarian,Feb,2023
CPWEI,Child Protection and Women Empowerment Initiative,NNGO,Reporting,PRO,"Provide explosive ordinance risk education to people (IDPs, returnees, host community members, Government officials, service providers and humanitarian workers)",Completed,Yobe,NGA036,Potiskum,NG036014,Yes,Humanitarian,Feb,2023
CPWEI,Child Protection and Women Empowerment Initiative,NNGO,Reporting,PRO,"Provide explosive ordinance risk education to people (IDPs, returnees, host community members, Government officials, service providers and humanitarian workers)",Completed,Adamawa,NGA002,Madagali,NG002010,Yes,Humanitarian,Feb,2023
CAFOD,Catholic Agency for Overseas Development,INGO,Implementing,PRO,"Provide women, girls, boys and men with protection information",Completed,Borno,NGA008,Magumeri,NG008020,Yes,Humanitarian,Jan,2023
CAFOD,Catholic Agency for Overseas Development,INGO,Implementing,PRO,"Provide women, girls, boys and men with protection information",Completed,Borno,NGA008,Kaga,NG008014,Yes,Humanitarian,Jan,2023
CN,Caritas Nigeria,NNGO,Implementing,PRO,"Provide women, girls, boys and men with protection information",Completed,Borno,NGA008,Magumeri,NG008020,Yes,Humanitarian,Jan,2023
CN,Caritas Nigeria,NNGO,Implementing,PRO,"Provide women, girls, boys and men with protection information",Completed,Borno,NGA008,Kaga,NG008014,Yes,Humanitarian,Jan,2023
JDPC,Justice Development and Peace Commission,NNGO,Implementing,PRO,"Provide women, girls, boys and men with protection information",Completed,Borno,NGA008,Magumeri,NG008020,Yes,Humanitarian,Jan,2023
JDPC,Justice Development and Peace Commission,NNGO,Implementing,PRO,"Provide women, girls, boys and men with protection information",Completed,Borno,NGA008,Kaga,NG008014,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Reporting,PRO,"Provide structured recreational, creative and social activities for children and adolescents",Completed,Borno,NGA008,Mobbar,NG008023,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Reporting,PRO,Support community based child protection mechanisms,Completed,Borno,NGA008,Mobbar,NG008023,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Reporting,PRO,"Awareness raising sessions on child protection issues, positive parenting and existing referral pathways.",Completed,Borno,NGA008,Mobbar,NG008023,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Reporting,PRO,"Provide children at risk with comprehensive multi sectorial case management support (abuse, neglect, exploitation, child labour & child marriage etc)",Completed,Borno,NGA008,Ngala,NG008025,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Reporting,PRO,Provide positive parenting lessons to caregivers,Completed,Borno,NGA008,Ngala,NG008025,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Reporting,PRO,Provide specialized mental health services to caregivers,Completed,Borno,NGA008,Ngala,NG008025,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Reporting,PRO,"Provide structured recreational, creative and social activities for children and adolescents",Completed,Borno,NGA008,Ngala,NG008025,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Reporting,PRO,Provide life skills education for adolescent boys and girls,Completed,Borno,NGA008,Ngala,NG008025,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Reporting,PRO,"Awareness raising sessions on child protection issues, positive parenting and existing referral pathways.",Completed,Borno,NGA008,Ngala,NG008025,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Reporting,PRO,Support community based child protection mechanisms,Completed,Borno,NGA008,Ngala,NG008025,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Reporting,PRO,"Provide children at risk with comprehensive multi sectorial case management support (abuse, neglect, exploitation, child labour & child marriage etc)",Completed,Borno,NGA008,Bama,NG008003,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Reporting,PRO,"Awareness raising sessions on child protection issues, positive parenting and existing referral pathways.",Completed,Borno,NGA008,Bama,NG008003,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Reporting,PRO,"Provide structured recreational, creative and social activities for children and adolescents",Completed,Borno,NGA008,Bama,NG008003,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Reporting,PRO,Support community based child protection mechanisms,Completed,Borno,NGA008,Bama,NG008003,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Reporting,PRO,"Provide children at risk with comprehensive multi sectorial case management support (abuse, neglect, exploitation, child labour & child marriage etc)",Ongoing,Borno,NGA008,Bama,NG008003,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Reporting,PRO,"Awareness raising sessions on child protection issues, positive parenting and existing referral pathways.",Ongoing,Borno,NGA008,Bama,NG008003,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Reporting,PRO,Support community based child protection mechanisms,Ongoing,Borno,NGA008,Bama,NG008003,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Reporting,PRO,Provide life skills education for adolescent boys and girls,Ongoing,Borno,NGA008,Bama,NG008003,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Reporting,PRO,"Provide structured recreational, creative and social activities for children and adolescents",Ongoing,Borno,NGA008,Bama,NG008003,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Reporting,PRO,Provide positive parenting lessons to caregivers,Ongoing,Borno,NGA008,Bama,NG008003,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Reporting,PRO,"Awareness raising sessions on child protection issues, positive parenting and existing referral pathways.",Ongoing,Borno,NGA008,Mobbar,NG008023,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Reporting,PRO,"Provide structured recreational, creative and social activities for children and adolescents",Ongoing,Borno,NGA008,Mobbar,NG008023,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Reporting,PRO,Provide positive parenting lessons to caregivers,Ongoing,Borno,NGA008,Mobbar,NG008023,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Reporting,PRO,Support community based child protection mechanisms,Ongoing,Borno,NGA008,Mobbar,NG008023,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Reporting,PRO,"Provide children at risk with comprehensive multi sectorial case management support (abuse, neglect, exploitation, child labour & child marriage etc)",Ongoing,Borno,NGA008,Ngala,NG008025,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Reporting,PRO,"Awareness raising sessions on child protection issues, positive parenting and existing referral pathways.",Ongoing,Borno,NGA008,Ngala,NG008025,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Reporting,PRO,"Provide mobile recreational, creative and social activities for children and adolescents",Ongoing,Borno,NGA008,Ngala,NG008025,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Reporting,PRO,"Provide structured recreational, creative and social activities for children and adolescents",Ongoing,Borno,NGA008,Ngala,NG008025,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Reporting,PRO,Provide positive parenting lessons to caregivers,Ongoing,Borno,NGA008,Ngala,NG008025,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Implementing,PRO,"Provide structured recreational, creative and social activities for children and adolescents",Completed,Borno,NGA008,Mobbar,NG008023,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Implementing,PRO,Support community based child protection mechanisms,Completed,Borno,NGA008,Mobbar,NG008023,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Implementing,PRO,"Awareness raising sessions on child protection issues, positive parenting and existing referral pathways.",Completed,Borno,NGA008,Mobbar,NG008023,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Implementing,PRO,"Provide children at risk with comprehensive multi sectorial case management support (abuse, neglect, exploitation, child labour & child marriage etc)",Completed,Borno,NGA008,Ngala,NG008025,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Implementing,PRO,Provide positive parenting lessons to caregivers,Completed,Borno,NGA008,Ngala,NG008025,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Implementing,PRO,Provide specialized mental health services to caregivers,Completed,Borno,NGA008,Ngala,NG008025,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Implementing,PRO,"Provide structured recreational, creative and social activities for children and adolescents",Completed,Borno,NGA008,Ngala,NG008025,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Implementing,PRO,Provide life skills education for adolescent boys and girls,Completed,Borno,NGA008,Ngala,NG008025,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Implementing,PRO,"Awareness raising sessions on child protection issues, positive parenting and existing referral pathways.",Completed,Borno,NGA008,Ngala,NG008025,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Implementing,PRO,Support community based child protection mechanisms,Completed,Borno,NGA008,Ngala,NG008025,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Implementing,PRO,"Provide children at risk with comprehensive multi sectorial case management support (abuse, neglect, exploitation, child labour & child marriage etc)",Completed,Borno,NGA008,Bama,NG008003,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Implementing,PRO,"Awareness raising sessions on child protection issues, positive parenting and existing referral pathways.",Completed,Borno,NGA008,Bama,NG008003,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Implementing,PRO,"Provide structured recreational, creative and social activities for children and adolescents",Completed,Borno,NGA008,Bama,NG008003,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Implementing,PRO,Support community based child protection mechanisms,Completed,Borno,NGA008,Bama,NG008003,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Implementing,PRO,"Provide children at risk with comprehensive multi sectorial case management support (abuse, neglect, exploitation, child labour & child marriage etc)",Ongoing,Borno,NGA008,Bama,NG008003,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Implementing,PRO,"Awareness raising sessions on child protection issues, positive parenting and existing referral pathways.",Ongoing,Borno,NGA008,Bama,NG008003,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Implementing,PRO,Support community based child protection mechanisms,Ongoing,Borno,NGA008,Bama,NG008003,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Implementing,PRO,Provide life skills education for adolescent boys and girls,Ongoing,Borno,NGA008,Bama,NG008003,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Implementing,PRO,"Provide structured recreational, creative and social activities for children and adolescents",Ongoing,Borno,NGA008,Bama,NG008003,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Implementing,PRO,Provide positive parenting lessons to caregivers,Ongoing,Borno,NGA008,Bama,NG008003,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Implementing,PRO,"Awareness raising sessions on child protection issues, positive parenting and existing referral pathways.",Ongoing,Borno,NGA008,Mobbar,NG008023,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Implementing,PRO,"Provide structured recreational, creative and social activities for children and adolescents",Ongoing,Borno,NGA008,Mobbar,NG008023,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Implementing,PRO,Provide positive parenting lessons to caregivers,Ongoing,Borno,NGA008,Mobbar,NG008023,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Implementing,PRO,Support community based child protection mechanisms,Ongoing,Borno,NGA008,Mobbar,NG008023,Yes,Humanitarian,Feb,2023
AIFCWD,Africa Initiative for Children with Disability,NNGO,Reporting,PRO,Provide specialized mental health services to children and adolescents,Ongoing,Adamawa,NGA002,Song,NG002018,Yes,Humanitarian,Jan,2023
AIFCWD,Africa Initiative for Children with Disability,NNGO,Reporting,PRO,Provide specialized mental health services to children and adolescents,Ongoing,Adamawa,NGA002,Yola South,NG002021,Yes,Humanitarian,Jan,2023
ZSF,Zireenza Support Foundation,NNGO,Reporting,PRO,Provide positive parenting lessons to caregivers,Completed,Adamawa,NGA002,Mubi North,NG002014,No,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Implementing,PRO,"Provide children at risk with comprehensive multi sectorial case management support (abuse, neglect, exploitation, child labour & child marriage etc)",Ongoing,Borno,NGA008,Ngala,NG008025,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Implementing,PRO,"Awareness raising sessions on child protection issues, positive parenting and existing referral pathways.",Ongoing,Borno,NGA008,Ngala,NG008025,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Implementing,PRO,"Provide mobile recreational, creative and social activities for children and adolescents",Ongoing,Borno,NGA008,Ngala,NG008025,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Implementing,PRO,"Provide structured recreational, creative and social activities for children and adolescents",Ongoing,Borno,NGA008,Ngala,NG008025,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Implementing,PRO,Provide positive parenting lessons to caregivers,Ongoing,Borno,NGA008,Ngala,NG008025,Yes,Humanitarian,Feb,2023
GPON,Goal Prime Organisation Nigeria,NNGO,Reporting,PRO,"Provide explosive ordinance risk education to people (IDPs, returnees, host community members, Government officials, service providers and humanitarian workers)",Completed,Borno,NGA008,Maiduguri,NG008021,Yes,Humanitarian,Feb,2023
GPON,Goal Prime Organisation Nigeria,NNGO,Reporting,PRO,"Provide explosive ordinance risk education to people (IDPs, returnees, host community members, Government officials, service providers and humanitarian workers)",Completed,Borno,NGA008,Jere,NG008013,Yes,Humanitarian,Feb,2023
GPON,Goal Prime Organisation Nigeria,NNGO,Reporting,PRO,"Provide explosive ordinance risk education to people (IDPs, returnees, host community members, Government officials, service providers and humanitarian workers)",Completed,Borno,NGA008,Konduga,NG008016,Yes,Humanitarian,Feb,2023
GPON,Goal Prime Organisation Nigeria,NNGO,Reporting,PRO,"Provide explosive ordinance risk education to people (IDPs, returnees, host community members, Government officials, service providers and humanitarian workers)",Completed,Borno,NGA008,Mafa,NG008019,Yes,Humanitarian,Feb,2023
