organisation,org_acronym,org_type,project_sector,activities,status,state,lga,ward,ishrp,response_type,isrp,people_reached,month,year
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Dikwa,Dikwa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Dikwa,Dikwa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Jere,Dala Lawanti,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Maiduguri,Gamboru Liberty,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Jere,Bale Galtimari,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Monguno,Monguno,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Mafa,Limanti,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Mafa,Tamsu Ngamdua,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Mafa,Tamsu Ngamdua,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Jere,Dusuman,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Jere,Old Maiduguri,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Konduga,Dalori / Wanori,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Jere,Dusuman,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Damboa,Damboa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Gwoza,Pulka/Bokko,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Maiduguri,Maisandari,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Jere,Old Maiduguri,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Jere,Dusuman,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Maiduguri,Maisandari,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Maiduguri,Maisandari,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Maiduguri,Bolori  I,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Maiduguri,Lamisula/Jabba Mari,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Maiduguri,Mafoni,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Jere,Old Maiduguri,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Mafa,Mafa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Namtari,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Namtari,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Namtari,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Namtari,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Namtari,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Mbamba,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Mbamba,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Mbamba,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Mbamba,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Bole Yolde pate,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Bole Yolde pate,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Bole Yolde pate,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Bole Yolde pate,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Bole Yolde pate,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Adarawo,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola North,Limawa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola North,Jambutu,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola North,Gwadabawa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Toungo II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Toungo II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Toungo II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Toungo II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Toungo II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Toungo II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Toungo II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Toungo II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Toungo II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Toungo II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Toungo II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Toungo II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Toungo II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Kiri II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Kiri II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Kiri II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Kiri II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Kiri II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Kiri II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Kiri II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Kiri II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Kiri II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Dawo II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Dawo II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Dawo II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Dawo II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Song,Song Waje,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Song,Song Waje,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Song,Song Waje,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Song,Song Waje,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Song,Song Waje,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Song,Song Waje,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Song,Song Waje,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Song,Song Waje,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Song,Gudu Mboi,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Song,Gudu Mboi,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Song,Gudu Mboi,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Song,Gudu Mboi,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Song,Dumne,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Song,Dumne,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Song,Dumne,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Song,Dumne,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Shelleng,Ketembere,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Shelleng,Ketembere,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Shelleng,Ketembere,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Shelleng,Ketembere,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Shelleng,Jumbul,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Shelleng,Jumbul,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Shelleng,Jumbul,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Shelleng,Jumbul,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Shelleng,Bodwai,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Shelleng,Bodwai,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Shelleng,Bodwai,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Shelleng,Bodwai,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Shelleng,Bakta,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Shelleng,Bakta,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Shelleng,Bakta,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Shelleng,Bakta,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Nduku,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Nduku,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Nduku,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Nassarawo,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Nassarawo,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Nassarawo,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Nassarawo,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Mujara,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Mujara,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Mujara,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Mugulbu/ Yadafa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Mugulbu/ Yadafa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Mugulbu/ Yadafa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Kwaja,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Gude,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Gude,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Gude,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Duvu/ Chaba/ Girburum,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Duvu/ Chaba/ Girburum,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Dirbishi/Gandira,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Vimtim,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Vimtim,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Vimtim,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Vimtim,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Mijilu,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Mijilu,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Mijilu,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Mijilu,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Mayo Bani,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Mayo Bani,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Lokuwa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Lokuwa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Digil,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Digil,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Digil,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Digil,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Betso,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Betso,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Betso,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Betso,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Vi / Boka,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Vi / Boka,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Vi / Boka,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Vi / Boka,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Sukumu / Tillijo,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Sukumu / Tillijo,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Sukumu / Tillijo,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Sukumu / Tillijo,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Sukumu / Tillijo,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Sukumu / Tillijo,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Sukumu / Tillijo,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Sukumu / Tillijo,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Moda / Dlaka / Ghenjuwa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Moda / Dlaka / Ghenjuwa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Moda / Dlaka / Ghenjuwa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Moda / Dlaka / Ghenjuwa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Bazza Margi,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Bazza Margi,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Bazza Margi,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Bazza Margi,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Tumbara / Ngabili,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Tumbara / Ngabili,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Tumbara / Ngabili,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Tumbara / Ngabili,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Minkisi/ Wuro Ngiki,Yes,Humanitarian,,,Jan,2019
