organisation,org_acronym,org_type,project_sector,activities,status,state,lga,ward,ishrp,response_type,isrp,month,year
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Gwoza,Gwoza Town Gadamayo,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Dikwa,Dikwa,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Damboa,Damboa,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Gatamarwa,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Shikarkir,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Chibok Wuntaku,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Mboa Kura,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Mbalala,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Kuburmbula,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Chibok Wuntaku,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Kautikari,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Gatamarwa,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Chibok Garu,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Askira/Uba,Wamdeo / Giwi,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Askira/Uba,Uda / Uvu,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Askira/Uba,Uba,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Askira/Uba,Askira East,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Askira/Uba,Ngohi,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Askira/Uba,Lassa,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Askira/Uba,Dille / Huyum,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Ngala,Ngala Ward,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Monguno,Monguno,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Monguno,Monguno,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Monguno,Monguno,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Maiduguri,Maisandari,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Maiduguri,Maisandari,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Maiduguri,Maisandari,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Maiduguri,Mafoni,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Maiduguri,Lamisula/Jabba Mari,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Maiduguri,Bolori  I,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Maiduguri,Bolori  I,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Konduga,Auno / Chabbol,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Konduga,Konduga,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Konduga,Dalori / Wanori,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Jere,Old Maiduguri,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Konduga,Dalori / Wanori,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Jere,Gomari,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Jere,Dusuman,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Jere,Dusuman,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Jere,Dusuman,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Jere,Dusuman,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Gwoza,Pulka/Bokko,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Gwoza,Pulka/Bokko,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Gwoza,Gwoza Wakane / Bulabulin,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Dikwa,Dikwa,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Damboa,Damboa,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Bama,Shehuri / Hausari / Mairi,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Bama,Buduwa / Bula Chirabe,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Gulani,Gulani,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Gulani,Borno Kiji/Tetteba,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Gulani,Ruhu,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Gulani,Kushimaga,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Gulani,Garin Tuwo,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Gulani,Njibulwa,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Gulani,Gagure,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Gulani,Bularafa,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Gulani,Bumsa,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Gulani,Bara,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Damaturu,Maisandari/Waziri Ibrahim Estate,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Gujba,Goniri,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Gujba,Dadingel,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Gujba,Gotala/Gotumba,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Gujba,Ngurbuwa,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Gujba,Wagir,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Gujba,Buniyadi North / South,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Damaturu,Kukareta/Warsala,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Damaturu,Gabir/Maduri,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Gulani,Gulani,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Gulani,Borno Kiji/Tetteba,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Gulani,Ruhu,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Gulani,Kushimaga,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Gulani,Garin Tuwo,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Gulani,Njibulwa,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Gulani,Gagure,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Gulani,Bularafa,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Gulani,Bumsa,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Gulani,Bara,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Damaturu,Maisandari/Waziri Ibrahim Estate,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Gujba,Goniri,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Gujba,Dadingel,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Gujba,Gotala/Gotumba,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Gujba,Ngurbuwa,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Gujba,Wagir,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Gujba,Buniyadi North / South,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Damaturu,Kukareta/Warsala,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Yobe,Damaturu,Gabir/Maduri,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Askira/Uba,Zadawa / Hausari,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Askira/Uba,Lassa,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Ngala,Gamboru 'B',Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Completed,Borno,Kukawa,Doro / Duguri,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Konduga,Auno / Chabbol,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Konduga,Jewu / Lamboa,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Pemi,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Kautikari,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Mboa Kura,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Kuburmbula,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Shikarkir,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Gatamarwa,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Chibok Wuntaku,Yes,Humanitarian,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Yobe,Yunusari,Daratoshia,Yes,Humanitarian,,Mar,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Chibok Likama,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Chibok Garu,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Mbalala,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Askira/Uba,Husara / Tampul,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Askira/Uba,Uda / Uvu,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Askira/Uba,Uda / Uvu,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Askira/Uba,Dille / Huyum,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Askira/Uba,Uba,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Askira/Uba,Wamdeo / Giwi,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Askira/Uba,Chul / Rumirgo,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Askira/Uba,Chul / Rumirgo,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Kukawa,Kukawa,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Bama,Kumshe /Nduguno,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Bama,Shehuri / Hausari / Mairi,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Ngala,Ngala Ward,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Gwoza,Pulka/Bokko,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Gwoza,Gwoza Wakane / Bulabulin,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Mobbar,Damasak,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Mafa,Tamsu Ngamdua,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Mafa,Tamsu Ngamdua,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Dikwa,Dikwa,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Dikwa,Dikwa,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Damboa,Damboa,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Completed,Borno,Damboa,Damboa,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Damboa,Damboa,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Monguno,Monguno,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Monguno,Monguno,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Monguno,Monguno,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Kala/Balge,"Rann  ""A""",Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Konduga,Konduga,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Konduga,Konduga,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Konduga,Auno / Chabbol,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Konduga,Auno / Chabbol,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Konduga,Auno / Chabbol,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Konduga,Auno / Chabbol,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Konduga,Dalori / Wanori,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Jere,Old Maiduguri,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Jere,Mashamari,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Jere,Mairi,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Jere,Bale Galtimari,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Jere,Gongulong,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Completed,Borno,Jere,Bale Galtimari,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Jere,Dusuman,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Jere,Mashamari,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Jere,Dusuman,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Jere,Mairi,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Jere,Gomari,Yes,Humanitarian,,Jan,2019
United Nations Children's Emergency Fund,UNICEF,UN Agency,HEA,Health Activities,Ongoing,Borno,Jere,Dusuman,Yes,Humanitarian,,Jan,2019
